id_dia,DescripcionDia,id_horario,fecha,hora_inicio,hora_fin
8181,Sabado,2,2046-10-06,08:30:00,13:00:00
8182,Domingo,2,2046-10-07,08:30:00,13:00:00
8183,Lunes,1,2046-10-08,08:30:00,18:00:00
8184,Martes,1,2046-10-09,08:30:00,18:00:00
8185,Miercoles,1,2046-10-10,08:30:00,18:00:00
8186,Jueves,1,2046-10-11,08:30:00,18:00:00
8187,Viernes,1,2046-10-12,08:30:00,18:00:00
8188,Sabado,2,2046-10-13,08:30:00,13:00:00
8189,Domingo,2,2046-10-14,08:30:00,13:00:00
8190,Lunes,1,2046-10-15,08:30:00,18:00:00
8191,Martes,1,2046-10-16,08:30:00,18:00:00
8192,Miercoles,1,2046-10-17,08:30:00,18:00:00
8193,Jueves,1,2046-10-18,08:30:00,18:00:00
8194,Viernes,1,2046-10-19,08:30:00,18:00:00
8195,Sabado,2,2046-10-20,08:30:00,13:00:00
8196,Domingo,2,2046-10-21,08:30:00,13:00:00
8197,Lunes,1,2046-10-22,08:30:00,18:00:00
8198,Martes,1,2046-10-23,08:30:00,18:00:00
8199,Miercoles,1,2046-10-24,08:30:00,18:00:00
8200,Jueves,1,2046-10-25,08:30:00,18:00:00
8201,Viernes,1,2046-10-26,08:30:00,18:00:00
8202,Sabado,2,2046-10-27,08:30:00,13:00:00
8203,Domingo,2,2046-10-28,08:30:00,13:00:00
8204,Lunes,1,2046-10-29,08:30:00,18:00:00
8205,Martes,1,2046-10-30,08:30:00,18:00:00
8206,Miercoles,1,2046-10-31,08:30:00,18:00:00
8207,Jueves,1,2046-11-01,08:30:00,18:00:00
8208,Viernes,1,2046-11-02,08:30:00,18:00:00
8209,Sabado,2,2046-11-03,08:30:00,13:00:00
8210,Domingo,2,2046-11-04,08:30:00,13:00:00
8211,Lunes,1,2046-11-05,08:30:00,18:00:00
8212,Martes,1,2046-11-06,08:30:00,18:00:00
8213,Miercoles,1,2046-11-07,08:30:00,18:00:00
8214,Jueves,1,2046-11-08,08:30:00,18:00:00
8215,Viernes,1,2046-11-09,08:30:00,18:00:00
8216,Sabado,2,2046-11-10,08:30:00,13:00:00
8217,Domingo,2,2046-11-11,08:30:00,13:00:00
8218,Lunes,1,2046-11-12,08:30:00,18:00:00
8219,Martes,1,2046-11-13,08:30:00,18:00:00
8220,Miercoles,1,2046-11-14,08:30:00,18:00:00
8221,Jueves,1,2046-11-15,08:30:00,18:00:00
8222,Viernes,1,2046-11-16,08:30:00,18:00:00
8223,Sabado,2,2046-11-17,08:30:00,13:00:00
8224,Domingo,2,2046-11-18,08:30:00,13:00:00
8225,Lunes,1,2046-11-19,08:30:00,18:00:00
8226,Martes,1,2046-11-20,08:30:00,18:00:00
8227,Miercoles,1,2046-11-21,08:30:00,18:00:00
8228,Jueves,1,2046-11-22,08:30:00,18:00:00
8229,Viernes,1,2046-11-23,08:30:00,18:00:00
8230,Sabado,2,2046-11-24,08:30:00,13:00:00
8231,Domingo,2,2046-11-25,08:30:00,13:00:00
8232,Lunes,1,2046-11-26,08:30:00,18:00:00
8233,Martes,1,2046-11-27,08:30:00,18:00:00
8234,Miercoles,1,2046-11-28,08:30:00,18:00:00
8235,Jueves,1,2046-11-29,08:30:00,18:00:00
8236,Viernes,1,2046-11-30,08:30:00,18:00:00
8237,Sabado,2,2046-12-01,08:30:00,13:00:00
8238,Domingo,2,2046-12-02,08:30:00,13:00:00
8239,Lunes,1,2046-12-03,08:30:00,18:00:00
8240,Martes,1,2046-12-04,08:30:00,18:00:00
8241,Miercoles,1,2046-12-05,08:30:00,18:00:00
8242,Jueves,1,2046-12-06,08:30:00,18:00:00
8243,Viernes,1,2046-12-07,08:30:00,18:00:00
8244,Sabado,2,2046-12-08,08:30:00,13:00:00
8245,Domingo,2,2046-12-09,08:30:00,13:00:00
8246,Lunes,1,2046-12-10,08:30:00,18:00:00
8247,Martes,1,2046-12-11,08:30:00,18:00:00
8248,Miercoles,1,2046-12-12,08:30:00,18:00:00
8249,Jueves,1,2046-12-13,08:30:00,18:00:00
8250,Viernes,1,2046-12-14,08:30:00,18:00:00
8251,Sabado,2,2046-12-15,08:30:00,13:00:00
8252,Domingo,2,2046-12-16,08:30:00,13:00:00
8253,Lunes,1,2046-12-17,08:30:00,18:00:00
8254,Martes,1,2046-12-18,08:30:00,18:00:00
8255,Miercoles,1,2046-12-19,08:30:00,18:00:00
8256,Jueves,1,2046-12-20,08:30:00,18:00:00
8257,Viernes,1,2046-12-21,08:30:00,18:00:00
8258,Sabado,2,2046-12-22,08:30:00,13:00:00
8259,Domingo,2,2046-12-23,08:30:00,13:00:00
8260,Lunes,1,2046-12-24,08:30:00,18:00:00
8261,Martes,1,2046-12-25,08:30:00,18:00:00
8262,Miercoles,1,2046-12-26,08:30:00,18:00:00
8263,Jueves,1,2046-12-27,08:30:00,18:00:00
8264,Viernes,1,2046-12-28,08:30:00,18:00:00
8265,Sabado,2,2046-12-29,08:30:00,13:00:00
8266,Domingo,2,2046-12-30,08:30:00,13:00:00
8267,Lunes,1,2046-12-31,08:30:00,18:00:00
8268,Martes,1,2047-01-01,08:30:00,18:00:00
8269,Miercoles,1,2047-01-02,08:30:00,18:00:00
8270,Jueves,1,2047-01-03,08:30:00,18:00:00
8271,Viernes,1,2047-01-04,08:30:00,18:00:00
8272,Sabado,2,2047-01-05,08:30:00,13:00:00
8273,Domingo,2,2047-01-06,08:30:00,13:00:00
8274,Lunes,1,2047-01-07,08:30:00,18:00:00
8275,Martes,1,2047-01-08,08:30:00,18:00:00
8276,Miercoles,1,2047-01-09,08:30:00,18:00:00
8277,Jueves,1,2047-01-10,08:30:00,18:00:00
8278,Viernes,1,2047-01-11,08:30:00,18:00:00
8279,Sabado,2,2047-01-12,08:30:00,13:00:00
8280,Domingo,2,2047-01-13,08:30:00,13:00:00
8281,Lunes,1,2047-01-14,08:30:00,18:00:00
8282,Martes,1,2047-01-15,08:30:00,18:00:00
8283,Miercoles,1,2047-01-16,08:30:00,18:00:00
8284,Jueves,1,2047-01-17,08:30:00,18:00:00
8285,Viernes,1,2047-01-18,08:30:00,18:00:00
8286,Sabado,2,2047-01-19,08:30:00,13:00:00
8287,Domingo,2,2047-01-20,08:30:00,13:00:00
8288,Lunes,1,2047-01-21,08:30:00,18:00:00
8289,Martes,1,2047-01-22,08:30:00,18:00:00
8290,Miercoles,1,2047-01-23,08:30:00,18:00:00
8291,Jueves,1,2047-01-24,08:30:00,18:00:00
8292,Viernes,1,2047-01-25,08:30:00,18:00:00
8293,Sabado,2,2047-01-26,08:30:00,13:00:00
8294,Domingo,2,2047-01-27,08:30:00,13:00:00
8295,Lunes,1,2047-01-28,08:30:00,18:00:00
8296,Martes,1,2047-01-29,08:30:00,18:00:00
8297,Miercoles,1,2047-01-30,08:30:00,18:00:00
8298,Jueves,1,2047-01-31,08:30:00,18:00:00
8299,Viernes,1,2047-02-01,08:30:00,18:00:00
8300,Sabado,2,2047-02-02,08:30:00,13:00:00
8301,Domingo,2,2047-02-03,08:30:00,13:00:00
8302,Lunes,1,2047-02-04,08:30:00,18:00:00
8303,Martes,1,2047-02-05,08:30:00,18:00:00
8304,Miercoles,1,2047-02-06,08:30:00,18:00:00
8305,Jueves,1,2047-02-07,08:30:00,18:00:00
8306,Viernes,1,2047-02-08,08:30:00,18:00:00
8307,Sabado,2,2047-02-09,08:30:00,13:00:00
8308,Domingo,2,2047-02-10,08:30:00,13:00:00
8309,Lunes,1,2047-02-11,08:30:00,18:00:00
8310,Martes,1,2047-02-12,08:30:00,18:00:00
8311,Miercoles,1,2047-02-13,08:30:00,18:00:00
8312,Jueves,1,2047-02-14,08:30:00,18:00:00
8313,Viernes,1,2047-02-15,08:30:00,18:00:00
8314,Sabado,2,2047-02-16,08:30:00,13:00:00
8315,Domingo,2,2047-02-17,08:30:00,13:00:00
8316,Lunes,1,2047-02-18,08:30:00,18:00:00
8317,Martes,1,2047-02-19,08:30:00,18:00:00
8318,Miercoles,1,2047-02-20,08:30:00,18:00:00
8319,Jueves,1,2047-02-21,08:30:00,18:00:00
8320,Viernes,1,2047-02-22,08:30:00,18:00:00
8321,Sabado,2,2047-02-23,08:30:00,13:00:00
8322,Domingo,2,2047-02-24,08:30:00,13:00:00
8323,Lunes,1,2047-02-25,08:30:00,18:00:00
8324,Martes,1,2047-02-26,08:30:00,18:00:00
8325,Miercoles,1,2047-02-27,08:30:00,18:00:00
8326,Jueves,1,2047-02-28,08:30:00,18:00:00
8327,Viernes,1,2047-03-01,08:30:00,18:00:00
8328,Sabado,2,2047-03-02,08:30:00,13:00:00
8329,Domingo,2,2047-03-03,08:30:00,13:00:00
8330,Lunes,1,2047-03-04,08:30:00,18:00:00
8331,Martes,1,2047-03-05,08:30:00,18:00:00
8332,Miercoles,1,2047-03-06,08:30:00,18:00:00
8333,Jueves,1,2047-03-07,08:30:00,18:00:00
8334,Viernes,1,2047-03-08,08:30:00,18:00:00
8335,Sabado,2,2047-03-09,08:30:00,13:00:00
8336,Domingo,2,2047-03-10,08:30:00,13:00:00
8337,Lunes,1,2047-03-11,08:30:00,18:00:00
8338,Martes,1,2047-03-12,08:30:00,18:00:00
8339,Miercoles,1,2047-03-13,08:30:00,18:00:00
8340,Jueves,1,2047-03-14,08:30:00,18:00:00
8341,Viernes,1,2047-03-15,08:30:00,18:00:00
8342,Sabado,2,2047-03-16,08:30:00,13:00:00
8343,Domingo,2,2047-03-17,08:30:00,13:00:00
8344,Lunes,1,2047-03-18,08:30:00,18:00:00
8345,Martes,1,2047-03-19,08:30:00,18:00:00
8346,Miercoles,1,2047-03-20,08:30:00,18:00:00
8347,Jueves,1,2047-03-21,08:30:00,18:00:00
8348,Viernes,1,2047-03-22,08:30:00,18:00:00
8349,Sabado,2,2047-03-23,08:30:00,13:00:00
8350,Domingo,2,2047-03-24,08:30:00,13:00:00
8351,Lunes,1,2047-03-25,08:30:00,18:00:00
8352,Martes,1,2047-03-26,08:30:00,18:00:00
8353,Miercoles,1,2047-03-27,08:30:00,18:00:00
8354,Jueves,1,2047-03-28,08:30:00,18:00:00
8355,Viernes,1,2047-03-29,08:30:00,18:00:00
8356,Sabado,2,2047-03-30,08:30:00,13:00:00
8357,Domingo,2,2047-03-31,08:30:00,13:00:00
8358,Lunes,1,2047-04-01,08:30:00,18:00:00
8359,Martes,1,2047-04-02,08:30:00,18:00:00
8360,Miercoles,1,2047-04-03,08:30:00,18:00:00
8361,Jueves,1,2047-04-04,08:30:00,18:00:00
8362,Viernes,1,2047-04-05,08:30:00,18:00:00
8363,Sabado,2,2047-04-06,08:30:00,13:00:00
8364,Domingo,2,2047-04-07,08:30:00,13:00:00
8365,Lunes,1,2047-04-08,08:30:00,18:00:00
8366,Martes,1,2047-04-09,08:30:00,18:00:00
8367,Miercoles,1,2047-04-10,08:30:00,18:00:00
8368,Jueves,1,2047-04-11,08:30:00,18:00:00
8369,Viernes,1,2047-04-12,08:30:00,18:00:00
8370,Sabado,2,2047-04-13,08:30:00,13:00:00
8371,Domingo,2,2047-04-14,08:30:00,13:00:00
8372,Lunes,1,2047-04-15,08:30:00,18:00:00
8373,Martes,1,2047-04-16,08:30:00,18:00:00
8374,Miercoles,1,2047-04-17,08:30:00,18:00:00
8375,Jueves,1,2047-04-18,08:30:00,18:00:00
8376,Viernes,1,2047-04-19,08:30:00,18:00:00
8377,Sabado,2,2047-04-20,08:30:00,13:00:00
8378,Domingo,2,2047-04-21,08:30:00,13:00:00
8379,Lunes,1,2047-04-22,08:30:00,18:00:00
8380,Martes,1,2047-04-23,08:30:00,18:00:00
8381,Miercoles,1,2047-04-24,08:30:00,18:00:00
8382,Jueves,1,2047-04-25,08:30:00,18:00:00
8383,Viernes,1,2047-04-26,08:30:00,18:00:00
8384,Sabado,2,2047-04-27,08:30:00,13:00:00
8385,Domingo,2,2047-04-28,08:30:00,13:00:00
8386,Lunes,1,2047-04-29,08:30:00,18:00:00
8387,Martes,1,2047-04-30,08:30:00,18:00:00
8388,Miercoles,1,2047-05-01,08:30:00,18:00:00
8389,Jueves,1,2047-05-02,08:30:00,18:00:00
8390,Viernes,1,2047-05-03,08:30:00,18:00:00
8391,Sabado,2,2047-05-04,08:30:00,13:00:00
8392,Domingo,2,2047-05-05,08:30:00,13:00:00
8393,Lunes,1,2047-05-06,08:30:00,18:00:00
8394,Martes,1,2047-05-07,08:30:00,18:00:00
8395,Miercoles,1,2047-05-08,08:30:00,18:00:00
8396,Jueves,1,2047-05-09,08:30:00,18:00:00
8397,Viernes,1,2047-05-10,08:30:00,18:00:00
8398,Sabado,2,2047-05-11,08:30:00,13:00:00
8399,Domingo,2,2047-05-12,08:30:00,13:00:00
8400,Lunes,1,2047-05-13,08:30:00,18:00:00
8401,Martes,1,2047-05-14,08:30:00,18:00:00
8402,Miercoles,1,2047-05-15,08:30:00,18:00:00
8403,Jueves,1,2047-05-16,08:30:00,18:00:00
8404,Viernes,1,2047-05-17,08:30:00,18:00:00
8405,Sabado,2,2047-05-18,08:30:00,13:00:00
8406,Domingo,2,2047-05-19,08:30:00,13:00:00
8407,Lunes,1,2047-05-20,08:30:00,18:00:00
8408,Martes,1,2047-05-21,08:30:00,18:00:00
8409,Miercoles,1,2047-05-22,08:30:00,18:00:00
8410,Jueves,1,2047-05-23,08:30:00,18:00:00
8411,Viernes,1,2047-05-24,08:30:00,18:00:00
8412,Sabado,2,2047-05-25,08:30:00,13:00:00
8413,Domingo,2,2047-05-26,08:30:00,13:00:00
8414,Lunes,1,2047-05-27,08:30:00,18:00:00
8415,Martes,1,2047-05-28,08:30:00,18:00:00
8416,Miercoles,1,2047-05-29,08:30:00,18:00:00
8417,Jueves,1,2047-05-30,08:30:00,18:00:00
8418,Viernes,1,2047-05-31,08:30:00,18:00:00
8419,Sabado,2,2047-06-01,08:30:00,13:00:00
8420,Domingo,2,2047-06-02,08:30:00,13:00:00
8421,Lunes,1,2047-06-03,08:30:00,18:00:00
8422,Martes,1,2047-06-04,08:30:00,18:00:00
8423,Miercoles,1,2047-06-05,08:30:00,18:00:00
8424,Jueves,1,2047-06-06,08:30:00,18:00:00
8425,Viernes,1,2047-06-07,08:30:00,18:00:00
8426,Sabado,2,2047-06-08,08:30:00,13:00:00
8427,Domingo,2,2047-06-09,08:30:00,13:00:00
8428,Lunes,1,2047-06-10,08:30:00,18:00:00
8429,Martes,1,2047-06-11,08:30:00,18:00:00
8430,Miercoles,1,2047-06-12,08:30:00,18:00:00
8431,Jueves,1,2047-06-13,08:30:00,18:00:00
8432,Viernes,1,2047-06-14,08:30:00,18:00:00
8433,Sabado,2,2047-06-15,08:30:00,13:00:00
8434,Domingo,2,2047-06-16,08:30:00,13:00:00
8435,Lunes,1,2047-06-17,08:30:00,18:00:00
8436,Martes,1,2047-06-18,08:30:00,18:00:00
8437,Miercoles,1,2047-06-19,08:30:00,18:00:00
8438,Jueves,1,2047-06-20,08:30:00,18:00:00
8439,Viernes,1,2047-06-21,08:30:00,18:00:00
8440,Sabado,2,2047-06-22,08:30:00,13:00:00
8441,Domingo,2,2047-06-23,08:30:00,13:00:00
8442,Lunes,1,2047-06-24,08:30:00,18:00:00
8443,Martes,1,2047-06-25,08:30:00,18:00:00
8444,Miercoles,1,2047-06-26,08:30:00,18:00:00
8445,Jueves,1,2047-06-27,08:30:00,18:00:00
8446,Viernes,1,2047-06-28,08:30:00,18:00:00
8447,Sabado,2,2047-06-29,08:30:00,13:00:00
8448,Domingo,2,2047-06-30,08:30:00,13:00:00
8449,Lunes,1,2047-07-01,08:30:00,18:00:00
8450,Martes,1,2047-07-02,08:30:00,18:00:00
8451,Miercoles,1,2047-07-03,08:30:00,18:00:00
8452,Jueves,1,2047-07-04,08:30:00,18:00:00
8453,Viernes,1,2047-07-05,08:30:00,18:00:00
8454,Sabado,2,2047-07-06,08:30:00,13:00:00
8455,Domingo,2,2047-07-07,08:30:00,13:00:00
8456,Lunes,1,2047-07-08,08:30:00,18:00:00
8457,Martes,1,2047-07-09,08:30:00,18:00:00
8458,Miercoles,1,2047-07-10,08:30:00,18:00:00
8459,Jueves,1,2047-07-11,08:30:00,18:00:00
8460,Viernes,1,2047-07-12,08:30:00,18:00:00
8461,Sabado,2,2047-07-13,08:30:00,13:00:00
8462,Domingo,2,2047-07-14,08:30:00,13:00:00
8463,Lunes,1,2047-07-15,08:30:00,18:00:00
8464,Martes,1,2047-07-16,08:30:00,18:00:00
8465,Miercoles,1,2047-07-17,08:30:00,18:00:00
8466,Jueves,1,2047-07-18,08:30:00,18:00:00
8467,Viernes,1,2047-07-19,08:30:00,18:00:00
8468,Sabado,2,2047-07-20,08:30:00,13:00:00
8469,Domingo,2,2047-07-21,08:30:00,13:00:00
8470,Lunes,1,2047-07-22,08:30:00,18:00:00
8471,Martes,1,2047-07-23,08:30:00,18:00:00
8472,Miercoles,1,2047-07-24,08:30:00,18:00:00
8473,Jueves,1,2047-07-25,08:30:00,18:00:00
8474,Viernes,1,2047-07-26,08:30:00,18:00:00
8475,Sabado,2,2047-07-27,08:30:00,13:00:00
8476,Domingo,2,2047-07-28,08:30:00,13:00:00
8477,Lunes,1,2047-07-29,08:30:00,18:00:00
8478,Martes,1,2047-07-30,08:30:00,18:00:00
8479,Miercoles,1,2047-07-31,08:30:00,18:00:00
8480,Jueves,1,2047-08-01,08:30:00,18:00:00
8481,Viernes,1,2047-08-02,08:30:00,18:00:00
8482,Sabado,2,2047-08-03,08:30:00,13:00:00
8483,Domingo,2,2047-08-04,08:30:00,13:00:00
8484,Lunes,1,2047-08-05,08:30:00,18:00:00
8485,Martes,1,2047-08-06,08:30:00,18:00:00
8486,Miercoles,1,2047-08-07,08:30:00,18:00:00
8487,Jueves,1,2047-08-08,08:30:00,18:00:00
8488,Viernes,1,2047-08-09,08:30:00,18:00:00
8489,Sabado,2,2047-08-10,08:30:00,13:00:00
8490,Domingo,2,2047-08-11,08:30:00,13:00:00
8491,Lunes,1,2047-08-12,08:30:00,18:00:00
8492,Martes,1,2047-08-13,08:30:00,18:00:00
8493,Miercoles,1,2047-08-14,08:30:00,18:00:00
8494,Jueves,1,2047-08-15,08:30:00,18:00:00
8495,Viernes,1,2047-08-16,08:30:00,18:00:00
8496,Sabado,2,2047-08-17,08:30:00,13:00:00
8497,Domingo,2,2047-08-18,08:30:00,13:00:00
8498,Lunes,1,2047-08-19,08:30:00,18:00:00
8499,Martes,1,2047-08-20,08:30:00,18:00:00
8500,Miercoles,1,2047-08-21,08:30:00,18:00:00
8501,Jueves,1,2047-08-22,08:30:00,18:00:00
8502,Viernes,1,2047-08-23,08:30:00,18:00:00
8503,Sabado,2,2047-08-24,08:30:00,13:00:00
8504,Domingo,2,2047-08-25,08:30:00,13:00:00
8505,Lunes,1,2047-08-26,08:30:00,18:00:00
8506,Martes,1,2047-08-27,08:30:00,18:00:00
8507,Miercoles,1,2047-08-28,08:30:00,18:00:00
8508,Jueves,1,2047-08-29,08:30:00,18:00:00
8509,Viernes,1,2047-08-30,08:30:00,18:00:00
8510,Sabado,2,2047-08-31,08:30:00,13:00:00
8511,Domingo,2,2047-09-01,08:30:00,13:00:00
8512,Lunes,1,2047-09-02,08:30:00,18:00:00
8513,Martes,1,2047-09-03,08:30:00,18:00:00
8514,Miercoles,1,2047-09-04,08:30:00,18:00:00
8515,Jueves,1,2047-09-05,08:30:00,18:00:00
8516,Viernes,1,2047-09-06,08:30:00,18:00:00
8517,Sabado,2,2047-09-07,08:30:00,13:00:00
8518,Domingo,2,2047-09-08,08:30:00,13:00:00
8519,Lunes,1,2047-09-09,08:30:00,18:00:00
8520,Martes,1,2047-09-10,08:30:00,18:00:00
8521,Miercoles,1,2047-09-11,08:30:00,18:00:00
8522,Jueves,1,2047-09-12,08:30:00,18:00:00
8523,Viernes,1,2047-09-13,08:30:00,18:00:00
8524,Sabado,2,2047-09-14,08:30:00,13:00:00
8525,Domingo,2,2047-09-15,08:30:00,13:00:00
8526,Lunes,1,2047-09-16,08:30:00,18:00:00
8527,Martes,1,2047-09-17,08:30:00,18:00:00
8528,Miercoles,1,2047-09-18,08:30:00,18:00:00
8529,Jueves,1,2047-09-19,08:30:00,18:00:00
8530,Viernes,1,2047-09-20,08:30:00,18:00:00
8531,Sabado,2,2047-09-21,08:30:00,13:00:00
8532,Domingo,2,2047-09-22,08:30:00,13:00:00
8533,Lunes,1,2047-09-23,08:30:00,18:00:00
8534,Martes,1,2047-09-24,08:30:00,18:00:00
8535,Miercoles,1,2047-09-25,08:30:00,18:00:00
8536,Jueves,1,2047-09-26,08:30:00,18:00:00
8537,Viernes,1,2047-09-27,08:30:00,18:00:00
8538,Sabado,2,2047-09-28,08:30:00,13:00:00
8539,Domingo,2,2047-09-29,08:30:00,13:00:00
8540,Lunes,1,2047-09-30,08:30:00,18:00:00
8541,Martes,1,2047-10-01,08:30:00,18:00:00
8542,Miercoles,1,2047-10-02,08:30:00,18:00:00
8543,Jueves,1,2047-10-03,08:30:00,18:00:00
8544,Viernes,1,2047-10-04,08:30:00,18:00:00
8545,Sabado,2,2047-10-05,08:30:00,13:00:00
8546,Domingo,2,2047-10-06,08:30:00,13:00:00
8547,Lunes,1,2047-10-07,08:30:00,18:00:00
8548,Martes,1,2047-10-08,08:30:00,18:00:00
8549,Miercoles,1,2047-10-09,08:30:00,18:00:00
8550,Jueves,1,2047-10-10,08:30:00,18:00:00
8551,Viernes,1,2047-10-11,08:30:00,18:00:00
8552,Sabado,2,2047-10-12,08:30:00,13:00:00
8553,Domingo,2,2047-10-13,08:30:00,13:00:00
8554,Lunes,1,2047-10-14,08:30:00,18:00:00
8555,Martes,1,2047-10-15,08:30:00,18:00:00
8556,Miercoles,1,2047-10-16,08:30:00,18:00:00
8557,Jueves,1,2047-10-17,08:30:00,18:00:00
8558,Viernes,1,2047-10-18,08:30:00,18:00:00
8559,Sabado,2,2047-10-19,08:30:00,13:00:00
8560,Domingo,2,2047-10-20,08:30:00,13:00:00
8561,Lunes,1,2047-10-21,08:30:00,18:00:00
8562,Martes,1,2047-10-22,08:30:00,18:00:00
8563,Miercoles,1,2047-10-23,08:30:00,18:00:00
8564,Jueves,1,2047-10-24,08:30:00,18:00:00
8565,Viernes,1,2047-10-25,08:30:00,18:00:00
8566,Sabado,2,2047-10-26,08:30:00,13:00:00
8567,Domingo,2,2047-10-27,08:30:00,13:00:00
8568,Lunes,1,2047-10-28,08:30:00,18:00:00
8569,Martes,1,2047-10-29,08:30:00,18:00:00
8570,Miercoles,1,2047-10-30,08:30:00,18:00:00
8571,Jueves,1,2047-10-31,08:30:00,18:00:00
8572,Viernes,1,2047-11-01,08:30:00,18:00:00
8573,Sabado,2,2047-11-02,08:30:00,13:00:00
8574,Domingo,2,2047-11-03,08:30:00,13:00:00
8575,Lunes,1,2047-11-04,08:30:00,18:00:00
8576,Martes,1,2047-11-05,08:30:00,18:00:00
8577,Miercoles,1,2047-11-06,08:30:00,18:00:00
8578,Jueves,1,2047-11-07,08:30:00,18:00:00
8579,Viernes,1,2047-11-08,08:30:00,18:00:00
8580,Sabado,2,2047-11-09,08:30:00,13:00:00
8581,Domingo,2,2047-11-10,08:30:00,13:00:00
8582,Lunes,1,2047-11-11,08:30:00,18:00:00
8583,Martes,1,2047-11-12,08:30:00,18:00:00
8584,Miercoles,1,2047-11-13,08:30:00,18:00:00
8585,Jueves,1,2047-11-14,08:30:00,18:00:00
8586,Viernes,1,2047-11-15,08:30:00,18:00:00
8587,Sabado,2,2047-11-16,08:30:00,13:00:00
8588,Domingo,2,2047-11-17,08:30:00,13:00:00
8589,Lunes,1,2047-11-18,08:30:00,18:00:00
8590,Martes,1,2047-11-19,08:30:00,18:00:00
8591,Miercoles,1,2047-11-20,08:30:00,18:00:00
8592,Jueves,1,2047-11-21,08:30:00,18:00:00
8593,Viernes,1,2047-11-22,08:30:00,18:00:00
8594,Sabado,2,2047-11-23,08:30:00,13:00:00
8595,Domingo,2,2047-11-24,08:30:00,13:00:00
8596,Lunes,1,2047-11-25,08:30:00,18:00:00
8597,Martes,1,2047-11-26,08:30:00,18:00:00
8598,Miercoles,1,2047-11-27,08:30:00,18:00:00
8599,Jueves,1,2047-11-28,08:30:00,18:00:00
8600,Viernes,1,2047-11-29,08:30:00,18:00:00
8601,Sabado,2,2047-11-30,08:30:00,13:00:00
8602,Domingo,2,2047-12-01,08:30:00,13:00:00
8603,Lunes,1,2047-12-02,08:30:00,18:00:00
8604,Martes,1,2047-12-03,08:30:00,18:00:00
8605,Miercoles,1,2047-12-04,08:30:00,18:00:00
8606,Jueves,1,2047-12-05,08:30:00,18:00:00
8607,Viernes,1,2047-12-06,08:30:00,18:00:00
8608,Sabado,2,2047-12-07,08:30:00,13:00:00
8609,Domingo,2,2047-12-08,08:30:00,13:00:00
8610,Lunes,1,2047-12-09,08:30:00,18:00:00
8611,Martes,1,2047-12-10,08:30:00,18:00:00
8612,Miercoles,1,2047-12-11,08:30:00,18:00:00
8613,Jueves,1,2047-12-12,08:30:00,18:00:00
8614,Viernes,1,2047-12-13,08:30:00,18:00:00
8615,Sabado,2,2047-12-14,08:30:00,13:00:00
8616,Domingo,2,2047-12-15,08:30:00,13:00:00
8617,Lunes,1,2047-12-16,08:30:00,18:00:00
8618,Martes,1,2047-12-17,08:30:00,18:00:00
8619,Miercoles,1,2047-12-18,08:30:00,18:00:00
8620,Jueves,1,2047-12-19,08:30:00,18:00:00
8621,Viernes,1,2047-12-20,08:30:00,18:00:00
8622,Sabado,2,2047-12-21,08:30:00,13:00:00
8623,Domingo,2,2047-12-22,08:30:00,13:00:00
8624,Lunes,1,2047-12-23,08:30:00,18:00:00
8625,Martes,1,2047-12-24,08:30:00,18:00:00
8626,Miercoles,1,2047-12-25,08:30:00,18:00:00
8627,Jueves,1,2047-12-26,08:30:00,18:00:00
8628,Viernes,1,2047-12-27,08:30:00,18:00:00
8629,Sabado,2,2047-12-28,08:30:00,13:00:00
8630,Domingo,2,2047-12-29,08:30:00,13:00:00
8631,Lunes,1,2047-12-30,08:30:00,18:00:00
8632,Martes,1,2047-12-31,08:30:00,18:00:00
8633,Miercoles,1,2048-01-01,08:30:00,18:00:00
8634,Jueves,1,2048-01-02,08:30:00,18:00:00
8635,Viernes,1,2048-01-03,08:30:00,18:00:00
8636,Sabado,2,2048-01-04,08:30:00,13:00:00
8637,Domingo,2,2048-01-05,08:30:00,13:00:00
8638,Lunes,1,2048-01-06,08:30:00,18:00:00
8639,Martes,1,2048-01-07,08:30:00,18:00:00
8640,Miercoles,1,2048-01-08,08:30:00,18:00:00
8641,Jueves,1,2048-01-09,08:30:00,18:00:00
8642,Viernes,1,2048-01-10,08:30:00,18:00:00
8643,Sabado,2,2048-01-11,08:30:00,13:00:00
8644,Domingo,2,2048-01-12,08:30:00,13:00:00
8645,Lunes,1,2048-01-13,08:30:00,18:00:00
8646,Martes,1,2048-01-14,08:30:00,18:00:00
8647,Miercoles,1,2048-01-15,08:30:00,18:00:00
8648,Jueves,1,2048-01-16,08:30:00,18:00:00
8649,Viernes,1,2048-01-17,08:30:00,18:00:00
8650,Sabado,2,2048-01-18,08:30:00,13:00:00
8651,Domingo,2,2048-01-19,08:30:00,13:00:00
8652,Lunes,1,2048-01-20,08:30:00,18:00:00
8653,Martes,1,2048-01-21,08:30:00,18:00:00
8654,Miercoles,1,2048-01-22,08:30:00,18:00:00
8655,Jueves,1,2048-01-23,08:30:00,18:00:00
8656,Viernes,1,2048-01-24,08:30:00,18:00:00
8657,Sabado,2,2048-01-25,08:30:00,13:00:00
8658,Domingo,2,2048-01-26,08:30:00,13:00:00
8659,Lunes,1,2048-01-27,08:30:00,18:00:00
8660,Martes,1,2048-01-28,08:30:00,18:00:00
8661,Miercoles,1,2048-01-29,08:30:00,18:00:00
